"sample_id","x","y","source_category","source_category_color","pg_clust","pg_clust_color","pred_subclass_label","pred_subclass_cor","pred_subclass_color","pred_cluster_label","pred_cluster_cor","pred_cluster_color"
"20160126_B11",11.391246546321,12.5522180168,"mixed","#92278F",36,"#009916","L6 IT",0.489319158268784,"#A19922","L6 IT VISp Fst Ptgs2",0.49489408185385,"#7F9922"
"20160126_C07",-20.1906711734348,35.825127038448,"mixed","#92278F",41,"#5CCC8E","L4",0.482759263964266,"#00979D","L4 IT VISp Rspo1",0.482759263964266,"#00979D"
"20160126_C08",3.25752628912687,15.4502086673443,"mixed","#92278F",36,"#009916","L6 IT",0.489319158268784,"#A19922","L6 IT VISp Fst Ptgs2",0.49489408185385,"#7F9922"
"20160126_C09",-16.9893473721299,4.2586297738581,"mixed","#92278F",79,"#CE26FF","Pvalb",0.445423040572693,"#D93137","Pvalb Tpbg",0.44844185291558,"#AF3F64"
"20160126_C10",-20.6597516792667,6.44171880540818,"mixed","#92278F",21,"#869945","Pvalb",0.468665863369258,"#D93137","Pvalb Reln_1",0.468767045105832,"#D6221D"
"20160126_D07",-46.2701857931243,-16.338264489249,"mixed","#92278F",56,"#0081CC","Astro",0.442712536789219,"#665C47","Astro Aqp4",0.442712536789219,"#665C47"
"20160126_D08",37.7953454034552,-18.2489476254256,"mixed","#92278F",32,"#15CC00","NP",0.429574845395618,"#3E9E64","L5 NP VISp Trhr Cpne2",0.434244095686564,"#73CA95"
"20160126_D11",12.0543973991373,49.903988665768,"mixed","#92278F",12,"#996700","L5 PT",0.472234411512688,"#0D5B78","L5 PT VISp Ptgfr",0.482061798116892,"#247740"
"20160126_E07",25.3695819342467,0.916445550266132,"mixed","#92278F",4,"#FF2F00","L6 CT",0.513753875043028,"#2D8CB8","L6 CT VISp Ctxn3 Brinp3",0.521017510060985,"#74CAFF"
"20160126_E08",-5.05087429719014,12.2208595870995,"mixed","#92278F",8,"#CC5700","L5 IT",0.529987851901692,"#008A61","L5 IT VISp Whrn Tox2",0.52988734015426,"#26FFF2"
"20160126_E10",-15.4466994823149,-44.3388818847697,"mixed","#92278F",38,"#3DCC63","Lamp5",0.435109771600704,"#DA808C","Lamp5 Slc35d3",0.435626130929386,"#FFA388"
"20160126_E11",-5.05961860934921,12.231969925131,"mixed","#92278F",8,"#CC5700","L5 IT",0.529987851901692,"#008A61","L5 IT VISp Whrn Tox2",0.52988734015426,"#26FFF2"
"20160126_F07",8.96257612630555,48.7183420728433,"mixed","#92278F",12,"#996700","L5 PT",0.472234411512688,"#0D5B78","L5 PT VISp Ptgfr",0.482061798116892,"#247740"
"20160126_F08",-16.4944754568856,4.64962484895589,"mixed","#92278F",79,"#CE26FF","Pvalb",0.445423040572693,"#D93137","Pvalb Tpbg",0.44844185291558,"#AF3F64"
"20160126_F09",-18.7884176969189,5.44581484183922,"mixed","#92278F",21,"#869945","Pvalb",0.468665863369258,"#D93137","Pvalb Reln_1",0.468767045105832,"#D6221D"
"20160126_F11",19.4683539853076,45.7903921839677,"mixed","#92278F",19,"#E9FF26","L5 PT",0.511850868007312,"#0D5B78","L5 PT VISp Ptgfr",0.526124049640194,"#247740"
"20160126_F12",9.69520580260231,13.6205806383841,"mixed","#92278F",36,"#009916","L6 IT",0.489319158268784,"#A19922","L6 IT VISp Fst Ptgs2",0.49489408185385,"#7F9922"
"20160126_G08",-21.0684870322664,7.45989480164386,"mixed","#92278F",21,"#869945","Pvalb",0.468665863369258,"#D93137","Pvalb Reln_1",0.468767045105832,"#D6221D"
"20160126_G10",-20.9799907912109,7.11555229113103,"mixed","#92278F",21,"#869945","Pvalb",0.468665863369258,"#D93137","Pvalb Reln_1",0.468767045105832,"#D6221D"
"20160126_G11",1.89671072355321,11.4860444694813,"mixed","#92278F",34,"#4DFF50","L6 IT",0.469832616450829,"#A19922","L6 IT VISp Col27a1",0.478752233029068,"#A19922"
"20160126_H09",37.0209437788512,-18.6837663077407,"mixed","#92278F",32,"#15CC00","NP",0.429574845395618,"#3E9E64","L5 NP VISp Trhr Cpne2",0.434244095686564,"#73CA95"
"20160126_H10",-42.1488138543708,-15.100811068696,"mixed","#92278F",56,"#0081CC","Astro",0.442712536789219,"#665C47","Astro Aqp4",0.442712536789219,"#665C47"
"20160126_H11",5.59473055900419,19.4776888227947,"mixed","#92278F",66,"#2E3099","L2/3 IT",0.482802804978581,"#94D9A1","L2/3 IT VISp Pcp4l1",0.487368451809259,"#7AE6AB"
"20160210_A01",-18.6718875737926,6.87493114287798,"mixed","#92278F",21,"#869945","Pvalb",0.468665863369258,"#D93137","Pvalb Reln_1",0.468767045105832,"#D6221D"
"20160210_A02",-17.0027493264312,1.09327456311599,"mixed","#92278F",79,"#CE26FF","Pvalb",0.445423040572693,"#D93137","Pvalb Tpbg",0.44844185291558,"#AF3F64"
"20160210_A03",-61.192612152083,8.56252781143862,"mixed","#92278F",25,"#BDFF73","Peri",0.375973422085662,"#665547","Peri Kcnj8",0.375973422085662,"#665547"
"20160210_A04",-63.2742782204655,12.125821280913,"mixed","#92278F",25,"#BDFF73","Peri",0.375973422085662,"#665547","Peri Kcnj8",0.375973422085662,"#665547"
"20160210_A05",-22.6373659252693,6.68816794783123,"mixed","#92278F",21,"#869945","Pvalb",0.468665863369258,"#D93137","Pvalb Reln_1",0.468767045105832,"#D6221D"
"20160210_A06",-15.5455561183216,2.74600463776759,"mixed","#92278F",79,"#CE26FF","Pvalb",0.445423040572693,"#D93137","Pvalb Tpbg",0.44844185291558,"#AF3F64"
"20160210_A07",10.1016127466781,0.20811825909395,"exc","#29ABE1",3,"#992717","L6 CT",0.518268342004191,"#2D8CB8","L6 CT VISp Ctxn3 Brinp3",0.527677835206958,"#74CAFF"
"20160210_A08",21.0161501366544,4.42560162753652,"exc","#29ABE1",5,"#CC775C","L6 CT",0.517953203556461,"#2D8CB8","L6 CT VISp Ctxn3 Brinp3",0.525356178587019,"#74CAFF"
"20160210_A09",35.1032665415929,8.31896437445838,"exc","#29ABE1",9,"#996E45","L6 CT",0.49349666625648,"#2D8CB8","L6 CT VISp Ctxn3 Brinp3",0.494355398607641,"#74CAFF"
"20160210_B01",15.8626026982027,46.8098555383288,"mixed","#92278F",19,"#E9FF26","L5 PT",0.511850868007312,"#0D5B78","L5 PT VISp Ptgfr",0.526124049640194,"#247740"
"20160210_B05",-18.4129506499857,2.85245636965867,"mixed","#92278F",79,"#CE26FF","Pvalb",0.445423040572693,"#D93137","Pvalb Tpbg",0.44844185291558,"#AF3F64"
"20160210_B07",36.7027270154695,-1.28143778836053,"exc","#29ABE1",2,"#CC463D","L6 CT",0.484974496826997,"#2D8CB8","L6 CT VISp Krt80 Rspo2",0.485506177267659,"#578EBF"
"20160210_B08",18.0630437662173,3.31483459930239,"exc","#29ABE1",5,"#CC775C","L6 CT",0.517953203556461,"#2D8CB8","L6 CT VISp Ctxn3 Brinp3",0.525356178587019,"#74CAFF"
"20160210_B09",35.5051531366436,-1.7094359017545,"exc","#29ABE1",2,"#CC463D","L6 CT",0.484974496826997,"#2D8CB8","L6 CT VISp Krt80 Rspo2",0.485506177267659,"#578EBF"
"20160210_C02",11.9662794540366,49.5920244250842,"mixed","#92278F",12,"#996700","L5 PT",0.472234411512688,"#0D5B78","L5 PT VISp Ptgfr",0.482061798116892,"#247740"
"20160210_C03",17.2478418864138,44.1409073763879,"mixed","#92278F",19,"#E9FF26","L5 PT",0.511850868007312,"#0D5B78","L5 PT VISp Ptgfr",0.526124049640194,"#247740"
"20160210_C04",-62.7247298729878,10.5307456697616,"mixed","#92278F",25,"#BDFF73","Peri",0.375973422085662,"#665547","Peri Kcnj8",0.375973422085662,"#665547"
"20160210_C05",-4.69088971024331,-15.9554237019863,"mixed","#92278F",68,"#1500CC","Pvalb",0.321836720952329,"#D93137","Pvalb Reln_1",0.330545646120922,"#D6221D"
"20160210_C06",-13.2715086133294,4.08405547393511,"mixed","#92278F",70,"#754DFF","Pvalb",0.428404965147623,"#D93137","Pvalb Tpbg",0.445711178319912,"#AF3F64"
"20160210_C07",20.3542635435152,-3.26805002573732,"exc","#29ABE1",5,"#CC775C","L6 CT",0.517953203556461,"#2D8CB8","L6 CT VISp Ctxn3 Brinp3",0.525356178587019,"#74CAFF"
"20160210_C08",35.1762920874667,-1.19096528533125,"exc","#29ABE1",2,"#CC463D","L6 CT",0.484974496826997,"#2D8CB8","L6 CT VISp Krt80 Rspo2",0.485506177267659,"#578EBF"
"20160210_C09",27.2614899083621,1.16693303889919,"exc","#29ABE1",4,"#FF2F00","L6 CT",0.513753875043028,"#2D8CB8","L6 CT VISp Ctxn3 Brinp3",0.521017510060985,"#74CAFF"
"20160210_D01",-17.8300356233644,-3.22231909584319,"mixed","#92278F",79,"#CE26FF","Pvalb",0.445423040572693,"#D93137","Pvalb Tpbg",0.44844185291558,"#AF3F64"
"20160210_D02",-13.2897319781375,4.08318065437946,"mixed","#92278F",70,"#754DFF","Pvalb",0.428404965147623,"#D93137","Pvalb Tpbg",0.445711178319912,"#AF3F64"
"20160210_D03",-22.4127576267472,7.33057411211667,"mixed","#92278F",21,"#869945","Pvalb",0.468665863369258,"#D93137","Pvalb Reln_1",0.468767045105832,"#D6221D"
"20160210_D04",-17.1050258837674,3.33809494039259,"mixed","#92278F",79,"#CE26FF","Pvalb",0.445423040572693,"#D93137","Pvalb Tpbg",0.44844185291558,"#AF3F64"
"20160210_D05",-18.6773895395137,7.6475902954371,"mixed","#92278F",21,"#869945","Pvalb",0.468665863369258,"#D93137","Pvalb Reln_1",0.468767045105832,"#D6221D"
"20160210_D06",14.04428636634,46.6240118257301,"mixed","#92278F",19,"#E9FF26","L5 PT",0.511850868007312,"#0D5B78","L5 PT VISp Ptgfr",0.526124049640194,"#247740"
"20160210_D07",10.3560515660258,4.217116069219,"exc","#29ABE1",3,"#992717","L6 CT",0.518268342004191,"#2D8CB8","L6 CT VISp Ctxn3 Brinp3",0.527677835206958,"#74CAFF"
"20160210_D08",15.5373816814428,0.487442689374617,"exc","#29ABE1",5,"#CC775C","L6 CT",0.517953203556461,"#2D8CB8","L6 CT VISp Ctxn3 Brinp3",0.525356178587019,"#74CAFF"
"20160210_D09",16.3967344206535,5.50068523655526,"exc","#29ABE1",5,"#CC775C","L6 CT",0.517953203556461,"#2D8CB8","L6 CT VISp Ctxn3 Brinp3",0.525356178587019,"#74CAFF"
"20160210_E02",-21.2761425502268,6.89371612253801,"mixed","#92278F",21,"#869945","Pvalb",0.468665863369258,"#D93137","Pvalb Reln_1",0.468767045105832,"#D6221D"
"20160210_E03",-18.1053943397093,6.79164197023334,"mixed","#92278F",21,"#869945","Pvalb",0.468665863369258,"#D93137","Pvalb Reln_1",0.468767045105832,"#D6221D"
"20160210_E04",-5.27673998348817,-11.1605090219991,"mixed","#92278F",69,"#534599","Pvalb",0.431790102258593,"#D93137","Pvalb Tpbg",0.438481504827431,"#AF3F64"
"20160210_E05",-18.6714025679998,6.67501264130883,"mixed","#92278F",21,"#869945","Pvalb",0.468665863369258,"#D93137","Pvalb Reln_1",0.468767045105832,"#D6221D"
"20160210_E06",1.4935017516228,-37.4412038189626,"mixed","#92278F",89,"#CC5CA0","Vip",0.350089025449933,"#70559A","Vip Lmo1 Fam159b",0.376257411609234,"#756FB3"
"20160210_E07",14.2774342478784,-1.7919254007582,"exc","#29ABE1",5,"#CC775C","L6 CT",0.517953203556461,"#2D8CB8","L6 CT VISp Ctxn3 Brinp3",0.525356178587019,"#74CAFF"
"20160210_E08",16.2242082807916,2.20174673446318,"exc","#29ABE1",5,"#CC775C","L6 CT",0.517953203556461,"#2D8CB8","L6 CT VISp Ctxn3 Brinp3",0.525356178587019,"#74CAFF"
"20160210_F01",-12.2936274670338,-8.29528026807633,"mixed","#92278F",71,"#501FCC","Pvalb",0.448235734479437,"#D93137","Pvalb Tpbg",0.46471779803339,"#AF3F64"
"20160210_F02",-16.7028022168605,6.3619104621347,"mixed","#92278F",79,"#CE26FF","Pvalb",0.445423040572693,"#D93137","Pvalb Tpbg",0.44844185291558,"#AF3F64"
"20160210_F03",-21.108252074671,7.89162728161135,"mixed","#92278F",21,"#869945","Pvalb",0.468665863369258,"#D93137","Pvalb Reln_1",0.468767045105832,"#D6221D"
"20160210_F05",-22.1196452232038,6.21561111825049,"mixed","#92278F",21,"#869945","Pvalb",0.468665863369258,"#D93137","Pvalb Reln_1",0.468767045105832,"#D6221D"
"20160210_F06",18.3786464238803,37.6643152784815,"mixed","#92278F",18,"#95992E","L5 PT",0.541296457787792,"#0D5B78","L5 PT VISp Ptgfr",0.554290781165544,"#247740"
"20160210_F07",27.5966738421899,11.2380493511649,"exc","#29ABE1",7,"#FF7626","L6 CT",0.508013045167327,"#2D8CB8","L6 CT VISp Ctxn3 Brinp3",0.514788761254047,"#74CAFF"
"20160210_F09",14.1705837079462,-0.195547302109168,"exc","#29ABE1",5,"#CC775C","L6 CT",0.517953203556461,"#2D8CB8","L6 CT VISp Ctxn3 Brinp3",0.525356178587019,"#74CAFF"
"20160210_G01",-63.3346863018025,12.3412819714309,"mixed","#92278F",25,"#BDFF73","Peri",0.375973422085662,"#665547","Peri Kcnj8",0.375973422085662,"#665547"
"20160210_G02",15.1651811390078,48.2235519474464,"mixed","#92278F",19,"#E9FF26","L5 PT",0.511850868007312,"#0D5B78","L5 PT VISp Ptgfr",0.526124049640194,"#247740"
"20160210_G04",-63.0974485758406,11.5266953777657,"mixed","#92278F",25,"#BDFF73","Peri",0.375973422085662,"#665547","Peri Kcnj8",0.375973422085662,"#665547"
"20160210_G05",13.9758759226632,42.4172934223512,"mixed","#92278F",20,"#ABCC00","L5 PT",0.505027371955622,"#0D5B78","L5 PT VISp Krt80 Igfbp2",0.512933087992502,"#29E043"
"20160210_G06",14.9176942191551,44.0365449582378,"mixed","#92278F",20,"#ABCC00","L5 PT",0.505027371955622,"#0D5B78","L5 PT VISp Krt80 Igfbp2",0.512933087992502,"#29E043"
"20160210_G08",23.8976323684346,-0.0842149463004509,"exc","#29ABE1",4,"#FF2F00","L6 CT",0.513753875043028,"#2D8CB8","L6 CT VISp Ctxn3 Brinp3",0.521017510060985,"#74CAFF"
"20160210_H01",-20.8813188295387,7.70680880044613,"mixed","#92278F",21,"#869945","Pvalb",0.468665863369258,"#D93137","Pvalb Reln_1",0.468767045105832,"#D6221D"
"20160210_H03",2.70085702083878,11.1134490293683,"mixed","#92278F",34,"#4DFF50","L6 IT",0.469832616450829,"#A19922","L6 IT VISp Col27a1",0.478752233029068,"#A19922"
"20160210_H04",-20.035009887152,6.06467996577681,"mixed","#92278F",21,"#869945","Pvalb",0.468665863369258,"#D93137","Pvalb Reln_1",0.468767045105832,"#D6221D"
"20160210_H07",29.3814452493079,-2.59008882024773,"exc","#29ABE1",4,"#FF2F00","L6 CT",0.513753875043028,"#2D8CB8","L6 CT VISp Ctxn3 Brinp3",0.521017510060985,"#74CAFF"
"20160210_H08",19.0487522022604,1.49908836512225,"exc","#29ABE1",5,"#CC775C","L6 CT",0.517953203556461,"#2D8CB8","L6 CT VISp Ctxn3 Brinp3",0.525356178587019,"#74CAFF"
"20160210_H09",27.445863568111,-2.82063524947247,"exc","#29ABE1",4,"#FF2F00","L6 CT",0.513753875043028,"#2D8CB8","L6 CT VISp Ctxn3 Brinp3",0.521017510060985,"#74CAFF"
"20160211_A01",-5.23374418688809,22.6682378936976,"exc","#29ABE1",8,"#CC5700","L5 IT",0.529987851901692,"#008A61","L5 IT VISp Whrn Tox2",0.52988734015426,"#26FFF2"
"20160211_A03",16.9771170239566,40.8168592331252,"exc","#29ABE1",20,"#ABCC00","L5 PT",0.505027371955622,"#0D5B78","L5 PT VISp Krt80 Igfbp2",0.512933087992502,"#29E043"
"20160211_A06",21.4069530399778,38.5633287828177,"exc","#29ABE1",18,"#95992E","L5 PT",0.541296457787792,"#0D5B78","L5 PT VISp Ptgfr",0.554290781165544,"#247740"
"20160211_A10",20.26619512347,-3.1327765148802,"exc","#29ABE1",5,"#CC775C","L6 CT",0.517953203556461,"#2D8CB8","L6 CT VISp Ctxn3 Brinp3",0.525356178587019,"#74CAFF"
"20160211_A11",10.7389946300117,1.55289939325184,"exc","#29ABE1",3,"#992717","L6 CT",0.518268342004191,"#2D8CB8","L6 CT VISp Ctxn3 Brinp3",0.527677835206958,"#74CAFF"
"20160211_A12",17.636785465736,0.539793390388692,"exc","#29ABE1",5,"#CC775C","L6 CT",0.517953203556461,"#2D8CB8","L6 CT VISp Ctxn3 Brinp3",0.525356178587019,"#74CAFF"
"20160211_B01",19.11999387764,45.1438093578068,"exc","#29ABE1",19,"#E9FF26","L5 PT",0.511850868007312,"#0D5B78","L5 PT VISp Ptgfr",0.526124049640194,"#247740"
"20160211_B02",23.2924283547379,35.169719621712,"exc","#29ABE1",18,"#95992E","L5 PT",0.541296457787792,"#0D5B78","L5 PT VISp Ptgfr",0.554290781165544,"#247740"
"20160211_B03",11.1437462640112,48.3996665093685,"exc","#29ABE1",12,"#996700","L5 PT",0.472234411512688,"#0D5B78","L5 PT VISp Ptgfr",0.482061798116892,"#247740"
"20160211_B04",30.4579916459505,33.2877024575608,"exc","#29ABE1",46,"#4DFFD3","L5 PT",0.445423038292164,"#0D5B78","L5 PT VISp Ptgfr",0.457906547697827,"#247740"
"20160211_B05",23.234614040916,35.1476945005479,"exc","#29ABE1",18,"#95992E","L5 PT",0.541296457787792,"#0D5B78","L5 PT VISp Ptgfr",0.554290781165544,"#247740"
"20160211_B06",-6.11656265867142,20.5399563941789,"exc","#29ABE1",8,"#CC5700","L5 IT",0.529987851901692,"#008A61","L5 IT VISp Whrn Tox2",0.52988734015426,"#26FFF2"
"20160211_B10",15.6857384205034,-0.302052982120914,"exc","#29ABE1",5,"#CC775C","L6 CT",0.517953203556461,"#2D8CB8","L6 CT VISp Ctxn3 Brinp3",0.525356178587019,"#74CAFF"
"20160211_B11",14.486268706423,-1.60971336645011,"exc","#29ABE1",5,"#CC775C","L6 CT",0.517953203556461,"#2D8CB8","L6 CT VISp Ctxn3 Brinp3",0.525356178587019,"#74CAFF"
"20160211_B12",32.5518841963682,-0.0930211049474037,"exc","#29ABE1",2,"#CC463D","L6 CT",0.484974496826997,"#2D8CB8","L6 CT VISp Krt80 Rspo2",0.485506177267659,"#578EBF"
"20160211_C02",24.0404158833877,38.9889694340581,"exc","#29ABE1",18,"#95992E","L5 PT",0.541296457787792,"#0D5B78","L5 PT VISp Ptgfr",0.554290781165544,"#247740"
"20160211_C03",18.832931551255,47.8080873722615,"exc","#29ABE1",19,"#E9FF26","L5 PT",0.511850868007312,"#0D5B78","L5 PT VISp Ptgfr",0.526124049640194,"#247740"
"20160211_C04",25.0011008011893,-1.43488255111835,"exc","#29ABE1",4,"#FF2F00","L6 CT",0.513753875043028,"#2D8CB8","L6 CT VISp Ctxn3 Brinp3",0.521017510060985,"#74CAFF"
"20160211_C05",22.6990984525107,38.4102887553865,"exc","#29ABE1",18,"#95992E","L5 PT",0.541296457787792,"#0D5B78","L5 PT VISp Ptgfr",0.554290781165544,"#247740"
"20160211_C06",-9.72144095799859,17.9957215828392,"exc","#29ABE1",11,"#CC891F","L5 IT",0.503956927258593,"#008A61","L5 IT VISp Hsd11b1 Endou",0.513724969612174,"#00DDC5"
"20160211_C10",26.3038571083963,3.97600575995554,"exc","#29ABE1",4,"#FF2F00","L6 CT",0.513753875043028,"#2D8CB8","L6 CT VISp Ctxn3 Brinp3",0.521017510060985,"#74CAFF"
"20160211_C11",27.8216072343322,4.882836872619,"exc","#29ABE1",4,"#FF2F00","L6 CT",0.513753875043028,"#2D8CB8","L6 CT VISp Ctxn3 Brinp3",0.521017510060985,"#74CAFF"
"20160211_C12",14.6273125329889,6.64307025043924,"exc","#29ABE1",5,"#CC775C","L6 CT",0.517953203556461,"#2D8CB8","L6 CT VISp Ctxn3 Brinp3",0.525356178587019,"#74CAFF"
"20160211_D01",-5.13223332520271,22.5672653899231,"exc","#29ABE1",8,"#CC5700","L5 IT",0.529987851901692,"#008A61","L5 IT VISp Whrn Tox2",0.52988734015426,"#26FFF2"
"20160211_D02",18.5968974385736,37.6762056794418,"exc","#29ABE1",18,"#95992E","L5 PT",0.541296457787792,"#0D5B78","L5 PT VISp Ptgfr",0.554290781165544,"#247740"
"20160211_D03",13.7911637904629,14.2854932314594,"exc","#29ABE1",36,"#009916","L6 IT",0.489319158268784,"#A19922","L6 IT VISp Fst Ptgs2",0.49489408185385,"#7F9922"
"20160211_D04",0.0128470633437042,32.8881595165482,"exc","#29ABE1",47,"#1FCCAC","L4",0.489559101099807,"#00979D","L5 IT VISp Hsd11b1 Endou",0.493816966019728,"#00DDC5"
"20160211_D06",6.12320871154722,13.5540918309751,"exc","#29ABE1",36,"#009916","L6 IT",0.489319158268784,"#A19922","L6 IT VISp Fst Ptgs2",0.49489408185385,"#7F9922"
"20160211_D10",19.5299250629467,-1.00894280772692,"exc","#29ABE1",5,"#CC775C","L6 CT",0.517953203556461,"#2D8CB8","L6 CT VISp Ctxn3 Brinp3",0.525356178587019,"#74CAFF"
"20160211_D11",19.5204925154596,-1.4548098445602,"exc","#29ABE1",5,"#CC775C","L6 CT",0.517953203556461,"#2D8CB8","L6 CT VISp Ctxn3 Brinp3",0.525356178587019,"#74CAFF"
"20160211_D12",27.702938964018,-2.29642755768693,"exc","#29ABE1",4,"#FF2F00","L6 CT",0.513753875043028,"#2D8CB8","L6 CT VISp Ctxn3 Brinp3",0.521017510060985,"#74CAFF"
"20160211_E01",23.1385455882242,39.8819425815447,"exc","#29ABE1",18,"#95992E","L5 PT",0.541296457787792,"#0D5B78","L5 PT VISp Ptgfr",0.554290781165544,"#247740"
"20160211_E02",23.4741588605562,38.5200245954281,"exc","#29ABE1",18,"#95992E","L5 PT",0.541296457787792,"#0D5B78","L5 PT VISp Ptgfr",0.554290781165544,"#247740"
"20160211_E03",11.749870266816,49.1341804038758,"exc","#29ABE1",12,"#996700","L5 PT",0.472234411512688,"#0D5B78","L5 PT VISp Ptgfr",0.482061798116892,"#247740"
"20160211_E04",24.2712288589649,38.2100930954215,"exc","#29ABE1",18,"#95992E","L5 PT",0.541296457787792,"#0D5B78","L5 PT VISp Ptgfr",0.554290781165544,"#247740"
"20160211_E05",16.2865190938769,45.1470026169966,"exc","#29ABE1",19,"#E9FF26","L5 PT",0.511850868007312,"#0D5B78","L5 PT VISp Ptgfr",0.526124049640194,"#247740"
"20160211_E06",14.3029728866692,34.9874554303361,"exc","#29ABE1",1,"#FF7373","L5 IT",0.448402017024063,"#008A61","L5 IT VISp Whrn Tox2",0.449613540742601,"#26FFF2"
"20160211_E11",26.7708222618032,-0.612309463547899,"exc","#29ABE1",4,"#FF2F00","L6 CT",0.513753875043028,"#2D8CB8","L6 CT VISp Ctxn3 Brinp3",0.521017510060985,"#74CAFF"
"20160211_E12",22.0758910958254,2.80453692931182,"exc","#29ABE1",10,"#FFAF4D","L6 CT",0.472359910348295,"#2D8CB8","L6 CT VISp Ctxn3 Brinp3",0.477804410684187,"#74CAFF"
"20160211_F01",-3.75376021458812,24.430229447267,"exc","#29ABE1",8,"#CC5700","L5 IT",0.529987851901692,"#008A61","L5 IT VISp Whrn Tox2",0.52988734015426,"#26FFF2"
"20160211_F02",23.7198365426814,37.1194286867054,"exc","#29ABE1",18,"#95992E","L5 PT",0.541296457787792,"#0D5B78","L5 PT VISp Ptgfr",0.554290781165544,"#247740"
"20160211_F03",-4.76234145652477,21.8221126141505,"exc","#29ABE1",8,"#CC5700","L5 IT",0.529987851901692,"#008A61","L5 IT VISp Whrn Tox2",0.52988734015426,"#26FFF2"
"20160211_F04",18.7031130538805,40.503095846391,"exc","#29ABE1",20,"#ABCC00","L5 PT",0.505027371955622,"#0D5B78","L5 PT VISp Krt80 Igfbp2",0.512933087992502,"#29E043"
"20160211_F05",21.1132324452572,4.24529453231677,"exc","#29ABE1",5,"#CC775C","L6 CT",0.517953203556461,"#2D8CB8","L6 CT VISp Ctxn3 Brinp3",0.525356178587019,"#74CAFF"
"20160211_F06",-7.34531483233225,27.0672767732933,"exc","#29ABE1",48,"#009986","L4",0.50817262005714,"#00979D","L4 IT VISp Rspo1",0.50817262005714,"#00979D"
"20160211_F10",10.0195569246858,1.59807940160972,"exc","#29ABE1",3,"#992717","L6 CT",0.518268342004191,"#2D8CB8","L6 CT VISp Ctxn3 Brinp3",0.527677835206958,"#74CAFF"
"20160211_F11",10.9315902117157,2.62705885828232,"exc","#29ABE1",3,"#992717","L6 CT",0.518268342004191,"#2D8CB8","L6 CT VISp Ctxn3 Brinp3",0.527677835206958,"#74CAFF"
"20160211_F12",19.638948590024,1.32734120767323,"exc","#29ABE1",5,"#CC775C","L6 CT",0.517953203556461,"#2D8CB8","L6 CT VISp Ctxn3 Brinp3",0.525356178587019,"#74CAFF"
"20160211_G01",-2.49413040934339,1.65639271766329,"exc","#29ABE1",44,"#00CC81","Sst",0.399665301093246,"#F15A29","Sst Crhr2 Twist2_1",0.418090173270099,"#B95541"
"20160211_G02",-7.10844475423972,19.3180155150302,"exc","#29ABE1",8,"#CC5700","L5 IT",0.529987851901692,"#008A61","L5 IT VISp Whrn Tox2",0.52988734015426,"#26FFF2"
"20160211_G03",34.6775855749559,-21.6542361911683,"exc","#29ABE1",32,"#15CC00","NP",0.429574845395618,"#3E9E64","L5 NP VISp Trhr Cpne2",0.434244095686564,"#73CA95"
"20160211_G04",-7.19281056163554,19.1520245930352,"exc","#29ABE1",8,"#CC5700","L5 IT",0.529987851901692,"#008A61","L5 IT VISp Whrn Tox2",0.52988734015426,"#26FFF2"
"20160211_G05",19.4493631686768,19.798281966061,"exc","#29ABE1",45,"#45997F","L6 IT",0.388231363804817,"#A19922","L6 IT VISp Car3",0.412364171909824,"#5100FF"
"20160211_G06",10.2750708538375,49.0303084375726,"exc","#29ABE1",12,"#996700","L5 PT",0.472234411512688,"#0D5B78","L5 PT VISp Ptgfr",0.482061798116892,"#247740"
"20160211_G10",20.0609735524198,1.01222909316415,"exc","#29ABE1",5,"#CC775C","L6 CT",0.517953203556461,"#2D8CB8","L6 CT VISp Ctxn3 Brinp3",0.525356178587019,"#74CAFF"
"20160211_G11",15.0731191892135,4.50660340365053,"exc","#29ABE1",5,"#CC775C","L6 CT",0.517953203556461,"#2D8CB8","L6 CT VISp Ctxn3 Brinp3",0.525356178587019,"#74CAFF"
